itemid,name,price,price_max,price_before,discount,stock,sold,rating,rating_count,liked_count,brand,in_stock,free_shipping,cod,source,thumbnail,url
42655140439,นีเวีย เดอร์มา คอนโทรล ไบรท์ รีแพร์ สเปรย์ 150 มล. NIVEA ครีมรักแร้ สเปรย์โรลออน deodorant,99.0,99.0,135.0,27,1,7000,4.95,1726,165,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823r1-moijqag6b11r43,https://shopee.co.th/nivea_official_store/product/172431741/42655140439
27176452567,นีเวีย เซรั่มบำรุงหน้า เดอร์มา แอคเน่ แคร์ ไนท์ เอ็กซ์โฟลิเอเตอร์ 40 มล. NIVEA เซรั่มลดสิว,299.0,299.0,299.0,0,1,955,4.93,838,282,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823qi-moijql2i991o20,https://shopee.co.th/nivea_official_store/product/172431741/27176452567
22583146050,นีเวีย ดราย คอมฟอร์ท โรลออน 50 มล. NIVEA โรลออนผู้หญิง deodorant,79.0,79.0,109.0,28,1,10000,4.95,2574,115,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823od-moijr6styozz99,https://shopee.co.th/nivea_official_store/product/172431741/22583146050
40305135580,นีเวีย เดอร์มา คอนโทรล ดีเฟนด์ โรลออน 50 มล. NIVEA 2ชิ้น ครีมรักแร้,158.0,158.0,218.0,28,1,654,4.96,406,126,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823q7-moijqezvovf0d9,https://shopee.co.th/nivea_official_store/product/172431741/40305135580
29413143494,นีเวีย วิตามิน บอดี้ เซรั่ม เอ็กซ์ตร้า ไบรท์ ซี แอนด์ เอเอชเอ 170 มล. NIVEA โลชั่น Body lotion,109.0,109.0,159.0,31,1,2000,4.9,1954,1231,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823ph-moijqhwf25mq71,https://shopee.co.th/nivea_official_store/product/172431741/29413143494
23988184258,นีเวีย สกินแคร์ผู้ชาย เมน เซรั่ม บำรุงผิวหน้า 45-50 มล. 2 ชิ้น NIVEA,478.0,518.0,558.0,14,1,1000,4.95,1296,216,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823pz-moijqwdf2fwt60,https://shopee.co.th/nivea_official_store/product/172431741/23988184258
43205145284,นีเวีย เดอร์มา คอนโทรล รีสโตร์ โรลออน 50 มล. NIVEA 2ชิ้น ครีมรักแร้,158.0,158.0,218.0,28,1,724,4.94,428,89,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823qg-moijq99kzzt806,https://shopee.co.th/nivea_official_store/product/172431741/43205145284
26212439197,นีเวีย แคร์ริ่ง คัลเลอร์ โรส ลิป แคร์ เอสพีเอฟ 30 4.8 ก. NIVEA ลิปมัน ลิปบาล์ม,99.0,99.0,109.0,9,1,5000,4.91,2002,553,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823pa-moijqmw3niff84,https://shopee.co.th/nivea_official_store/product/172431741/26212439197
23430851057,นีเวีย ซัน มอยส์เจอร์ อาฟเตอร์ ซัน โลชั่น 200มล. 2 ชิ้น NIVEA,272.0,272.0,544.0,50,1,3000,4.91,1092,778,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823p6-moijr1c2mtcfb7,https://shopee.co.th/nivea_official_store/product/172431741/23430851057
16096391787,นีเวีย เมน โฟมล้างหน้า แอคเน่ ออยล์ เคลียร์ 100 กรัม NIVEA เมน โฟมล้างหน้า,109.0,109.0,139.0,22,1,1000,4.96,840,101,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823rn-moijrz53i80d58,https://shopee.co.th/nivea_official_store/product/172431741/16096391787
46556066567,[ใหม่!!]นีเวีย เมน แบล็ค แอนด์ ไวท์ อินวิซิเบิ้ล อีพิค ไนท์ สเปรย์ 150 มล. NIVEA โคโลญจน์,139.0,139.0,169.0,18,1,97,5,70,29,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823rf-moijq63zh63108,https://shopee.co.th/nivea_official_store/product/172431741/46556066567
45753774673,[ใหม่!!]นีเวีย ซัน เซนส์ซิทีฟ ยูวี สติ๊ก เอสพีเอฟ50+ พีเอ++++ 15 ก. NIVEA 2 ชิ้น,478.0,478.0,798.0,40,1,398,4.9,256,407,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823qz-moijq6t2zitq35,https://shopee.co.th/nivea_official_store/product/172431741/45753774673
24125861916,นีเวีย ซัน เดอร์มา อินวิซิเบิ้ล เดลี่ ฟลูอิด เอสพีเอฟ50+ 40มล. NIVEA กันแดดหน้า กันแดดผิวหน้า ครีมกันแดด,499.0,499.0,559.0,11,1,5000,4.94,1954,1004,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823ol-moijqvlz5ssrd5,https://shopee.co.th/nivea_official_store/product/172431741/24125861916
26434559050,นีเวีย บอดี้ เซรั่ม เอ็กซ์ตร้า ไบรท์ 10 ซูเปอร์ วิตามิน แอนด์ สกิน ฟู้ด ยูธ เพอร์เฟค 300 มล. NIVEA โลชั่น Body lotion,149.0,149.0,259.0,42,1,986,4.94,764,373,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823qg-moijqmf8rdam61,https://shopee.co.th/nivea_official_store/product/172431741/26434559050
24177474694,นีเวีย ซัน เดอร์มา เบลมิช คอนโทรล เอสพีเอฟ50+ 40 มล. 2 ชิ้น NIVEA กันแดดหน้า,499.0,499.0,1118.0,55,1,1000,4.95,1212,747,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823r7-moijqv8zg1s1b3,https://shopee.co.th/nivea_official_store/product/172431741/24177474694
22083173639,นีเวีย เมน เอ็กซ์ตร้า ไบรท์ เฟเชี่ยล โฟม 100 ก. NIVEA เมน โฟมล้างหน้า,109.0,109.0,139.0,22,1,2000,4.94,1608,174,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823p7-moijr9zcgi6k93,https://shopee.co.th/nivea_official_store/product/172431741/22083173639
25077463078,นีเวีย ซัน เดอร์มา อินวิซิเบิ้ล เดลี่ ฟลูอิด เอสพีเอฟ50+ 40 มล. 2 ชิ้น NIVEA กันแดดหน้า,499.0,499.0,1118.0,55,1,9000,4.96,2460,516,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823pq-moijqt23dez131,https://shopee.co.th/nivea_official_store/product/172431741/25077463078
19385166167,นีเวีย เมน ไบรท์เทนนิ่ง โรลออน 50 มล. NIVEA โรลออนผู้ชาย roll on,89.0,89.0,109.0,18,1,9000,4.95,2164,51,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823q3-moijrn6f96gy95,https://shopee.co.th/nivea_official_store/product/172431741/19385166167
24118961117,นีเวีย เมน ดีพ เอ็กซ์ตรีม โรลออน 50 มล. NIVEA โรลออนผู้ชาย roll on,89.0,89.0,109.0,18,1,1000,4.96,846,69,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823p1-moijqvsmqe4u23,https://shopee.co.th/nivea_official_store/product/172431741/24118961117
22488248273,นีเวีย เมน โฟมล้างหน้า 100-150 กรัม 2 ชิ้น NIVEA,218.0,318.0,278.0,22,1,1000,4.92,990,211,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823rj-moijr6s14ow21a,https://shopee.co.th/nivea_official_store/product/172431741/22488248273
20694230998,นีเวีย โลชั่นบำรุงผิวกาย เรเดียนท์ โรส ไบรท์ 350 มล. NIVEA โลชั่น body lotion,209.0,209.0,209.0,0,1,1000,4.92,506,183,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823p8-moijrg32iej1bf,https://shopee.co.th/nivea_official_store/product/172431741/20694230998
18585297795,นีเวีย โฟมล้างหน้า เพิร์ลไบรท์ ฟิลเลอร์ เคลย์ 100 กรัม NIVEA โฟมล้างหน้า,99.0,99.0,139.0,29,1,440,4.98,340,91,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823qf-moijrqiklu6lef,https://shopee.co.th/nivea_official_store/product/172431741/18585297795
26987762066,นีเวีย เดอร์มา คอนโทรล รีสโตร์ สเปรย์ 150 มล. NIVEA 2ชิ้น ครีมรักแร้,198.0,198.0,270.0,27,1,386,4.98,258,116,Nivea(นีเวีย),True,False,False,search_api,https://down-th.img.susercontent.com/file/sg-11134201-823r1-moijqlex0p3g40,https://shopee.co.th/nivea_official_store/product/172431741/26987762066
